bill_id,customer_id,billing_month,amount_due,amount_paid,payment_date
BCD383F,C1356,2024-06-02,97.11,97.11,2024-06-08
B4F0B00,C1357,2024-12-03,123.07,123.07,2024-12-27
B47969C,C1357,2024-11-10,199.54,199.54,2024-12-07
BBA729A,C1357,2025-04-23,72.82,72.82,2025-05-16
B410FFE,C1357,2024-10-21,60.57,60.57,2024-10-25
B41DDFA,C1357,2024-09-29,95.24,95.24,2024-10-07
B09EBC5,C1357,2025-03-20,143.88,143.88,2025-04-05
BEB31EF,C1358,2025-01-12,152.11,152.11,2025-02-01
BD3BC9A,C1358,2025-02-08,22.18,22.18,2025-02-27
BE13C36,C1358,2025-01-07,81.0,81.0,2025-01-17
BCC4058,C1358,2024-07-08,132.65,132.65,2024-07-31
B25D7B4,C1358,2025-01-09,189.85,189.85,2025-01-21
BFDB287,C1358,2024-10-18,150.7,150.7,2024-11-11
B8193A4,C1359,2024-09-05,170.34,145.04,2024-09-20
B381BBB,C1359,2024-09-29,116.05,116.05,2024-10-12
BDFBA69,C1359,2025-02-24,28.98,28.98,2025-03-16
BA5F370,C1360,2024-10-14,152.67,152.67,2024-10-28
B65A9B0,C1360,2024-05-25,110.93,110.93,2024-06-02
BF351A8,C1360,2025-05-08,69.65,69.65,2025-05-20
BF80694,C1360,2024-05-28,150.99,126.62,2024-06-23
BEC69F6,C1360,2024-06-02,137.33,137.33,2024-06-30
BD4AEF5,C1360,2024-09-19,94.81,94.81,2024-10-16
B4909E9,C1361,2025-02-05,43.65,43.65,2025-03-01
BE8B3A8,C1361,2024-07-08,62.09,62.09,2024-08-02
B68946A,C1361,2024-10-05,182.24,182.24,2024-10-16
B038244,C1361,2024-08-16,138.64,138.64,2024-08-18
B89D30C,C1361,2025-04-27,113.5,113.5,2025-05-20
BEC0ADC,C1361,2024-10-21,129.61,68.29,2024-11-04
B723B08,C1362,2024-09-17,186.41,186.41,2024-10-13
BA67E75,C1362,2024-06-22,39.8,39.8,2024-07-01
BEAEB5F,C1362,2024-08-28,80.21,80.21,2024-09-17
B24E30C,C1362,2025-01-05,171.43,171.43,2025-01-05
BFCC870,C1362,2024-11-19,72.21,72.21,2024-12-02
BF33727,C1362,2025-04-02,155.52,155.52,2025-04-12
B32BB66,C1363,2024-12-18,61.02,61.02,2024-12-26
B9279F0,C1363,2024-11-20,184.67,184.67,2024-11-27
B6B263F,C1363,2024-09-08,58.03,58.03,2024-09-28
B57D414,C1364,2024-05-16,139.86,95.39,2024-06-07
BCFA500,C1364,2025-03-29,162.46,162.46,2025-04-15
B8FBDF2,C1364,2024-07-10,187.94,187.94,2024-07-15
BC2EEB1,C1364,2025-02-24,95.71,95.71,2025-03-11
B3BA191,C1364,2024-07-28,184.02,184.02,2024-08-21
BABC85A,C1364,2024-08-28,34.63,25.29,2024-09-13
BFF0255,C1365,2025-04-16,79.24,79.24,2025-04-26
BF70253,C1365,2024-12-10,141.73,141.73,2024-12-11
B1498A1,C1365,2024-12-30,89.7,89.7,2025-01-17
BFDCB05,C1365,2025-04-09,94.65,94.65,2025-05-05
BF4689C,C1365,2024-09-09,50.45,50.45,2024-09-28
BDCACB1,C1365,2024-06-19,176.32,176.32,2024-07-04
B821012,C1366,2025-03-18,24.33,24.33,2025-04-12
BEBD7BE,C1366,2024-09-10,198.97,198.97,2024-09-10
BFFEB92,C1366,2024-05-22,171.89,171.89,2024-06-09
B56DDC0,C1366,2024-08-14,44.85,44.85,2024-09-05
B2F869A,C1366,2024-08-25,101.97,101.97,2024-09-21
B53E400,C1366,2024-07-14,120.99,120.99,2024-08-07
B22B9DC,C1367,2024-12-11,118.11,118.11,2025-01-03
BB687CE,C1367,2024-11-26,99.7,99.7,2024-12-02
BA2DA9E,C1367,2024-10-22,53.63,28.5,2024-11-15
B2FCF59,C1368,2025-05-02,124.02,124.02,2025-05-30
B5EEFBD,C1368,2024-05-31,178.34,178.34,2024-06-30
B9CDCAD,C1368,2024-07-05,165.73,165.73,2024-07-29
BB0CB82,C1368,2024-05-13,170.66,170.66,2024-05-15
BF4C246,C1369,2024-11-17,108.3,108.3,2024-11-30
B2D53F9,C1369,2025-01-22,146.44,146.44,2025-02-15
B180063,C1369,2025-03-23,56.73,56.73,2025-04-06
B9B6C5D,C1369,2024-10-23,36.28,36.28,2024-11-21
BF51F94,C1370,2025-02-13,116.1,116.1,2025-02-22
BD46564,C1370,2024-05-14,129.93,129.93,2024-06-01
BD2464D,C1370,2024-07-06,72.55,59.71,2024-07-24
B021C72,C1371,2024-06-02,195.05,165.2,2024-07-02
B3D3D56,C1371,2024-12-18,78.83,78.83,2025-01-07
B887C43,C1371,2024-07-26,128.27,80.43,2024-08-19
B9BC8EB,C1371,2025-04-26,121.8,121.8,2025-05-10
BEFA768,C1372,2024-06-20,198.9,198.9,2024-06-22
B807259,C1372,2025-05-05,131.05,131.05,2025-05-19
BE5AD17,C1372,2024-08-02,54.17,54.17,2024-08-21
B145DA2,C1373,2025-02-03,192.55,192.55,2025-02-20
B95D94D,C1373,2024-08-16,184.24,184.24,2024-08-24
B6DE195,C1373,2024-09-26,138.56,138.56,2024-09-27
B29720D,C1373,2025-04-29,145.53,145.53,2025-05-21
B0803F2,C1374,2024-11-11,103.86,103.86,2024-11-24
B73056A,C1374,2024-08-02,104.87,104.87,2024-08-02
BB2940B,C1374,2025-04-16,89.55,89.55,2025-05-06
BD1A434,C1375,2024-06-16,139.4,139.4,2024-06-26
B8891C8,C1375,2024-10-02,178.95,178.95,2024-10-29
BBB8100,C1375,2024-05-23,156.01,156.01,2024-05-24
B77787B,C1375,2024-11-08,38.53,38.53,2024-11-16
BD45BDA,C1375,2024-08-27,178.85,178.85,2024-09-19
BE53A1B,C1376,2024-05-09,182.23,182.23,2024-05-11
BC6B45B,C1376,2024-12-05,79.14,79.14,2024-12-19
B5ED0A9,C1376,2024-05-19,159.45,83.63,2024-06-07
B0F7089,C1376,2024-12-25,195.92,195.92,2025-01-03
BA1D7CE,C1377,2024-08-07,100.33,51.57,2024-08-27
B78901F,C1377,2024-10-19,117.1,117.1,2024-11-16
B1D67AC,C1377,2025-03-28,175.91,175.91,2025-04-11
B633DCE,C1378,2025-01-10,92.38,92.38,2025-01-29
B596B63,C1378,2025-01-10,190.26,190.26,2025-01-30
BB178E4,C1378,2024-12-14,176.62,176.62,2024-12-23
B899427,C1378,2025-02-10,171.64,171.64,2025-03-12
BB51F5D,C1379,2024-09-20,138.89,78.65,2024-10-06
B84F6E6,C1379,2024-11-21,138.76,138.76,2024-12-21
BC2E036,C1379,2024-11-18,121.69,121.69,2024-12-02
BA07BBB,C1380,2025-03-27,35.99,35.99,2025-03-27
BA77CAF,C1380,2024-05-09,96.14,96.14,2024-05-12
B64E0BD,C1380,2024-09-10,149.46,149.46,2024-09-22
B68512A,C1380,2024-10-04,174.54,174.54,2024-10-19
B18A5DE,C1380,2024-08-16,93.11,69.91,2024-09-01
B1D409A,C1381,2024-09-08,171.32,171.32,2024-09-11
BF593CD,C1381,2024-10-19,102.13,102.13,2024-11-13
B1B4604,C1381,2024-10-09,51.54,51.54,2024-10-15
B220160,C1381,2024-06-28,141.05,141.05,2024-07-06
BDC8650,C1382,2024-11-24,59.3,59.3,2024-12-06
B83242D,C1382,2024-10-17,133.44,133.44,2024-10-25
B1774B6,C1382,2024-12-09,80.12,80.12,2025-01-04
B1F71BD,C1382,2024-05-19,177.51,177.51,2024-05-21
B2AF3A6,C1382,2025-03-10,52.16,52.16,2025-03-19
B010A36,C1383,2024-05-13,73.69,73.69,2024-05-24
BC1AC50,C1383,2025-03-02,58.69,58.69,2025-03-20
B1E1477,C1383,2024-09-03,36.2,36.2,2024-10-03
B225339,C1383,2025-03-22,60.11,60.11,2025-03-22
B5ED41E,C1384,2024-05-11,119.24,119.24,2024-05-25
BB80C69,C1384,2024-12-07,92.91,92.91,2024-12-29
B0F2E50,C1384,2025-02-04,30.58,30.58,2025-02-24
BB321F7,C1384,2025-02-15,156.99,143.37,2025-02-24
B8C90A8,C1385,2024-10-14,87.58,73.93,2024-11-05
B89E347,C1385,2025-04-26,75.5,75.5,2025-05-03
B20D01A,C1385,2024-08-26,145.71,145.71,2024-09-11
B5D7057,C1385,2024-09-21,155.7,155.7,2024-10-17
B712BA8,C1386,2024-08-13,162.16,162.16,2024-08-21
BC24E1E,C1386,2024-12-04,142.34,142.34,2024-12-31
B9856F5,C1386,2025-03-05,92.02,92.02,2025-03-31
BA71505,C1386,2025-05-01,177.89,177.89,2025-05-05
BC56343,C1386,2024-11-30,41.39,41.39,2024-12-18
BFDF3FC,C1386,2025-04-25,101.32,101.32,2025-05-11
B92B128,C1387,2024-06-02,69.76,69.76,2024-06-15
BA3D3FE,C1387,2025-01-08,47.41,47.41,2025-01-12
BEF2B10,C1387,2025-04-06,61.55,41.94,2025-04-20
BA30056,C1387,2024-06-11,128.78,128.78,2024-06-27
B313AC1,C1387,2025-03-15,93.4,93.4,2025-03-19
BD71CA5,C1388,2024-07-07,124.67,124.67,2024-07-22
BF18223,C1388,2024-10-08,194.2,194.2,2024-10-29
BC2517F,C1388,2024-07-02,182.91,95.61,2024-07-10
B77898C,C1388,2024-12-11,53.48,53.48,2024-12-16
B50EE2C,C1388,2025-03-28,49.84,49.84,2025-04-16
B70B245,C1389,2024-12-06,21.99,21.99,2024-12-08
B9F6353,C1389,2024-10-30,193.97,193.97,2024-11-17
B590737,C1389,2024-09-21,125.01,125.01,2024-10-19
B187E60,C1389,2024-08-10,82.06,82.06,2024-08-28
B74B046,C1390,2025-05-03,125.84,125.84,2025-05-28
BB0006E,C1390,2024-10-08,191.24,191.24,2024-10-14
BCF9587,C1390,2024-06-30,77.71,77.71,2024-07-15
BE5FF37,C1390,2024-07-14,175.73,175.73,2024-07-30
B1F3AB9,C1391,2024-12-22,147.82,147.82,2024-12-27
B51070C,C1391,2025-01-02,86.99,86.99,2025-01-02
B07B8D4,C1391,2024-11-04,74.2,74.2,2024-11-20
B28215E,C1391,2024-10-27,51.08,51.08,2024-11-23
B655CFD,C1391,2025-03-20,165.35,165.35,2025-04-15
B621F34,C1391,2024-10-08,64.46,64.46,2024-10-27
BDD2D9A,C1392,2025-05-07,195.69,195.69,2025-05-11
B9B7F73,C1392,2024-10-26,198.39,198.39,2024-10-26
BB090C7,C1392,2025-02-05,20.8,13.18,2025-02-25
B4F3371,C1392,2024-11-24,196.2,196.2,2024-12-23
BF79D14,C1393,2025-03-21,46.42,46.42,2025-04-13
B9849CC,C1393,2024-08-16,189.9,189.9,2024-08-25
BCFEC06,C1393,2025-04-01,153.41,153.41,2025-04-28
B3AD811,C1393,2024-12-25,26.08,26.08,2025-01-23
BA796B8,C1393,2024-06-24,121.52,121.52,2024-06-27
B21DF6A,C1393,2025-01-27,23.0,23.0,2025-02-14
B1B6E89,C1394,2024-12-30,77.85,77.85,2025-01-25
BB9B817,C1394,2024-07-06,117.84,90.28,2024-07-23
B616A7D,C1394,2025-05-09,98.26,98.26,2025-05-30
B074045,C1394,2025-02-18,89.07,89.07,2025-03-15
B78BDD0,C1394,2024-10-18,140.08,140.08,2024-10-27
B81C80E,C1394,2025-02-25,183.55,183.55,2025-03-19
BAF5983,C1395,2024-05-29,30.01,30.01,2024-06-08
BD72B83,C1395,2024-07-17,169.7,156.06,2024-07-30
BF7A42F,C1395,2025-05-07,97.06,97.06,2025-05-10
BAA7698,C1395,2024-07-20,132.03,132.03,2024-08-17
B40FD0A,C1396,2025-01-03,42.52,42.52,2025-02-02
B2ACFE9,C1396,2024-12-19,195.82,195.82,2025-01-17
BCC6AB8,C1396,2024-10-12,195.1,195.1,2024-11-01
B29E8C0,C1396,2024-06-08,197.79,197.79,2024-06-25
B3C02BE,C1396,2024-07-28,43.71,31.18,2024-08-08
B877E48,C1396,2024-12-29,64.28,64.28,2025-01-12
BF231B1,C1397,2024-11-07,93.63,93.63,2024-11-20
BABC573,C1397,2025-02-24,122.94,122.94,2025-02-28
B932FF0,C1397,2024-06-15,156.39,156.39,2024-07-08
B046257,C1397,2024-07-07,135.55,135.55,2024-08-03
B861B9E,C1397,2025-03-20,172.39,172.39,2025-04-14
B7936BB,C1397,2024-06-19,189.09,189.09,2024-06-22
B71D562,C1398,2025-01-26,77.24,77.24,2025-02-16
B05516F,C1398,2024-06-11,54.95,54.95,2024-06-21
B0CC1CE,C1398,2024-10-05,173.08,90.58,2024-10-20
BDB4053,C1398,2025-01-30,109.26,109.26,2025-02-01
BD524A6,C1399,2024-09-06,198.3,198.3,2024-09-13
BF6676C,C1399,2024-07-17,95.43,95.43,2024-08-10
B54EA7D,C1399,2024-12-06,139.38,139.38,2024-12-10
BFC3870,C1399,2025-01-10,145.1,145.1,2025-02-02
B3F714E,C1399,2024-06-22,170.45,170.45,2024-06-24
BAF4546,C1399,2024-11-30,126.34,126.34,2024-12-06
B339C7C,C1400,2024-06-13,102.73,102.73,2024-07-06
BE4C121,C1400,2024-06-20,53.09,53.09,2024-06-29
BC7F2D4,C1400,2024-08-19,69.51,69.51,2024-09-05
BBC41E7,C1400,2024-08-25,129.61,129.61,2024-09-09
B529C67,C1401,2024-11-14,24.62,24.62,2024-12-01
BBAF311,C1401,2024-08-10,94.88,57.07,2024-08-12
B91A1C4,C1401,2025-03-15,186.14,186.14,2025-04-06
B051FB1,C1401,2024-11-21,170.65,170.65,2024-11-23
BC72EEC,C1401,2024-08-31,159.93,159.93,2024-09-25
BF7B306,C1401,2024-12-02,104.82,95.75,2024-12-19
BC8C5F2,C1402,2024-08-01,36.17,36.17,2024-08-31
B0FF5D7,C1402,2025-04-10,138.33,138.33,2025-04-28
BB5D4CE,C1402,2024-08-04,82.48,82.48,2024-08-16
B193851,C1402,2025-01-10,54.67,54.67,2025-01-29
B31B213,C1402,2024-07-12,166.51,166.51,2024-07-23
B940EC8,C1403,2024-10-24,81.98,81.98,2024-10-26
B3D1173,C1403,2025-01-01,151.21,151.21,2025-01-11
B10E6F4,C1403,2024-08-01,181.14,181.14,2024-08-09
BF53DEE,C1404,2025-01-11,140.43,140.43,2025-02-01
B1582A4,C1404,2024-08-02,41.06,41.06,2024-08-22
B626A12,C1404,2024-06-06,108.54,108.54,2024-06-07
B98B6CE,C1404,2024-09-28,71.31,71.31,2024-10-26
BD67FC5,C1404,2024-06-04,169.2,108.32,2024-07-02
B1A4A87,C1404,2024-08-30,76.12,76.12,2024-08-30
B2059A4,C1405,2025-01-07,128.76,128.76,2025-01-24
B01AB0D,C1405,2025-04-18,46.93,34.86,2025-05-09
B670773,C1405,2024-05-23,57.62,57.62,2024-06-16
BAD00E6,C1405,2024-10-14,48.86,48.86,2024-11-06
B06A26B,C1406,2024-08-27,62.94,62.94,2024-09-22
BF9D22F,C1406,2024-12-16,117.92,117.92,2025-01-15
BBE4F29,C1406,2024-11-25,70.17,70.17,2024-12-18
BCA773F,C1407,2024-08-20,138.81,138.81,2024-08-20
B3247F1,C1407,2024-11-23,47.28,47.28,2024-12-12
B6C688E,C1407,2025-02-07,145.61,131.86,2025-02-16
BD2F039,C1408,2024-06-05,147.67,147.67,2024-06-11
B6B9FC5,C1408,2024-10-25,150.03,150.03,2024-11-07
B3BF668,C1408,2024-06-10,43.79,25.64,2024-06-24
B74F6CE,C1408,2024-08-28,74.0,74.0,2024-09-13
B63CDC9,C1408,2024-08-29,183.42,183.42,2024-09-22
B4CFF96,C1408,2024-08-21,158.35,158.35,2024-08-22
B4152A0,C1409,2024-08-20,198.63,114.35,2024-09-10
BF4038E,C1409,2025-04-04,148.81,148.81,2025-04-23
BBD382E,C1409,2024-05-16,36.68,36.68,2024-06-11
BDF59AB,C1409,2024-09-10,144.7,144.7,2024-09-19
BCF8DB5,C1409,2025-03-29,175.82,103.71,2025-04-25
B2B364B,C1409,2025-01-28,183.88,183.88,2025-02-09
B440F94,C1410,2025-03-06,37.32,37.32,2025-03-23
B50018D,C1410,2024-12-19,80.93,46.4,2024-12-31
B275274,C1410,2025-03-15,63.37,63.37,2025-03-18
B40D42D,C1411,2024-11-12,25.82,25.82,2024-12-07
B92B797,C1411,2025-01-16,143.07,143.07,2025-01-20
B761BCE,C1411,2024-08-22,23.26,23.26,2024-09-19
BDA3C60,C1411,2024-10-27,104.67,74.82,2024-11-04
BD359EC,C1411,2025-04-29,85.4,85.4,2025-05-14
B69FA23,C1411,2024-10-26,150.75,150.75,2024-10-27
B959410,C1412,2024-11-21,185.34,185.34,2024-11-23
B71F080,C1412,2024-07-16,99.88,67.49,2024-07-18
B6F655D,C1412,2024-06-29,168.12,168.12,2024-07-22
B6E1B9F,C1412,2024-07-03,63.9,63.9,2024-07-31
B259C35,C1413,2024-05-15,164.7,164.7,2024-05-19
B2761D7,C1413,2024-06-21,177.1,177.1,2024-07-01
B8B5AD6,C1413,2024-06-05,146.56,146.56,2024-07-04
B76C819,C1413,2024-06-26,20.5,20.5,2024-06-26
B787920,C1413,2024-11-03,44.82,44.82,2024-11-26
B59F100,C1413,2024-05-09,116.23,77.67,2024-06-04
B05AEF7,C1414,2025-01-25,21.07,21.07,2025-02-10
B01D1D4,C1414,2024-07-12,92.23,92.23,2024-08-07
B53FC0F,C1414,2025-01-01,29.33,29.33,2025-01-13
B9EB02E,C1414,2024-08-29,91.25,91.25,2024-08-29
B47A07B,C1414,2024-09-03,86.77,64.11,2024-09-23
B8ADBF2,C1414,2024-07-20,35.79,35.79,2024-07-28
B858E90,C1415,2024-11-02,132.29,132.29,2024-11-02
B165EBC,C1415,2024-10-23,174.72,174.72,2024-11-10
BD6A314,C1415,2024-06-09,41.29,41.29,2024-07-04
B4739CC,C1416,2024-05-24,135.04,75.74,2024-06-12
BF8E118,C1416,2024-10-20,67.21,67.21,2024-10-26
BE290D8,C1416,2024-10-21,158.13,158.13,2024-11-01
BCDE613,C1416,2025-01-04,122.32,122.32,2025-01-15
B10E473,C1417,2025-04-17,174.34,174.34,2025-05-13
B3969D4,C1417,2024-10-28,53.6,53.6,2024-10-29
B556459,C1417,2024-08-14,132.19,132.19,2024-08-15
B0D2D3E,C1417,2025-03-21,43.95,43.95,2025-04-01
B56A51B,C1418,2025-02-02,188.2,188.2,2025-02-10
BAA0B51,C1418,2025-03-25,166.04,166.04,2025-04-12
BC54846,C1418,2024-12-07,191.33,120.27,2024-12-24
B6D4F20,C1418,2024-06-07,193.28,193.28,2024-06-16
B7D4CF6,C1418,2024-09-17,186.63,186.63,2024-09-19
B34B11A,C1418,2024-10-06,42.38,31.89,2024-10-28
BC8BB8E,C1419,2024-09-27,82.61,82.61,2024-10-03
B514757,C1419,2024-08-23,71.01,71.01,2024-09-01
BBFE0CB,C1419,2025-02-17,157.18,157.18,2025-03-01
B0264B4,C1419,2025-02-09,48.24,48.24,2025-03-06
B1C68D7,C1419,2025-02-11,143.45,103.57,2025-02-26
BCF10BC,C1419,2024-05-23,29.42,29.42,2024-06-04
B0A9250,C1420,2024-07-28,62.25,62.25,2024-07-31
BDED4E3,C1420,2024-10-26,165.95,165.95,2024-11-04
BADC6CC,C1420,2025-02-28,117.52,59.31,2025-03-14
B7827CE,C1421,2025-04-28,156.4,156.4,2025-05-10
B9F2956,C1421,2024-08-20,22.89,22.89,2024-09-14
B7BBC34,C1421,2025-01-15,198.97,198.97,2025-01-26
B68139F,C1421,2024-07-30,24.89,24.89,2024-08-05
B0E6551,C1422,2024-11-19,32.21,32.21,2024-12-12
B7F0926,C1422,2024-07-10,134.27,97.17,2024-07-13
BF7E3F1,C1422,2024-09-24,76.89,56.66,2024-10-12
B673FCC,C1423,2024-12-31,87.22,87.22,2025-01-09
B2BF996,C1423,2025-01-01,33.51,33.51,2025-01-11
B2582E9,C1423,2024-09-11,75.37,75.37,2024-09-12
B49310E,C1424,2024-06-16,194.35,194.35,2024-06-27
BFDF874,C1424,2024-12-15,58.48,58.48,2024-12-25
B048433,C1424,2025-02-16,144.99,144.99,2025-03-02
B740730,C1424,2025-01-16,125.03,125.03,2025-01-30
BCB3E36,C1424,2025-01-17,42.16,42.16,2025-01-19
B55C740,C1424,2024-10-29,156.52,156.52,2024-11-18
B183501,C1425,2024-07-03,98.25,98.25,2024-07-12
B487E78,C1425,2025-04-01,172.57,172.57,2025-04-07
B305302,C1425,2024-07-20,97.34,97.34,2024-07-23
B4B846C,C1425,2024-11-08,119.67,119.67,2024-11-18
B9C11BB,C1425,2025-01-27,148.43,148.43,2025-02-16
B192F79,C1425,2024-08-22,140.7,140.7,2024-09-08
B7916D0,C1426,2024-08-01,87.37,87.37,2024-08-25
B5F7B06,C1426,2024-06-29,53.43,53.43,2024-07-22
B231843,C1426,2025-03-31,144.93,144.93,2025-04-25
B414C8E,C1427,2024-10-11,117.57,117.57,2024-10-11
B1C5B82,C1427,2025-03-30,165.03,96.3,2025-03-30
B1B4BB6,C1427,2024-06-15,128.62,128.62,2024-06-22
BCDD6C9,C1428,2024-12-02,54.14,54.14,2024-12-24
BC8E746,C1428,2024-09-30,147.16,147.16,2024-10-06
BC500C9,C1428,2025-02-11,161.5,121.85,2025-03-10
BBEC17E,C1428,2024-12-18,92.88,92.88,2024-12-23
B4CE6C8,C1429,2025-03-13,77.99,77.99,2025-04-08
BD79439,C1429,2024-07-26,91.06,91.06,2024-08-25
BFB6DDB,C1429,2025-02-23,102.83,102.83,2025-03-13
B724047,C1429,2025-04-29,137.49,137.49,2025-05-13
B16758A,C1430,2024-10-12,185.32,185.32,2024-11-03
BD573C5,C1430,2025-04-30,48.7,48.7,2025-05-27
BCF4F6A,C1430,2024-07-26,80.87,45.41,2024-08-16
B5FB044,C1430,2024-08-29,52.82,52.82,2024-09-06
B4EDE32,C1430,2025-04-01,143.97,99.41,2025-04-07
BBE6F82,C1430,2024-08-20,61.03,61.03,2024-09-05
B07E169,C1431,2024-09-15,72.8,72.8,2024-09-24
B85417E,C1431,2024-10-11,109.04,83.52,2024-10-15
BA38DCD,C1431,2024-10-05,180.1,144.57,2024-10-15
BD2F127,C1431,2024-06-20,167.58,167.58,2024-06-30
B52244C,C1431,2024-11-26,171.69,171.69,2024-11-30
BD4E15E,C1432,2025-03-15,30.36,30.36,2025-03-25
B7A27E4,C1432,2024-07-10,98.56,98.56,2024-07-29
B8BC737,C1432,2024-05-18,32.5,32.5,2024-05-25
B4EDC0F,C1432,2024-10-25,42.38,37.06,2024-11-19
B03D51B,C1432,2024-05-12,71.18,71.18,2024-06-02
B36CD5B,C1432,2024-12-15,47.85,47.85,2024-12-28
B6682E0,C1433,2025-01-30,184.45,184.45,2025-02-13
B84CF9B,C1433,2025-03-02,104.04,104.04,2025-03-04
B6D7570,C1433,2025-04-07,94.55,94.55,2025-04-29
B058290,C1433,2024-05-18,192.82,192.82,2024-05-30
B2758E1,C1434,2024-11-18,151.42,130.4,2024-11-18
BCB4F94,C1434,2024-09-05,57.32,57.32,2024-09-12
B80B981,C1434,2025-04-09,88.12,68.42,2025-04-14
B170BB2,C1434,2024-11-22,132.3,132.3,2024-11-26
BB00FC5,C1434,2024-10-02,133.43,116.2,2024-10-22
BD2FA9F,C1435,2025-02-18,162.4,162.4,2025-02-19
B1E550B,C1435,2025-01-03,43.81,43.81,2025-01-03
B9EE113,C1435,2024-11-12,141.57,141.57,2024-11-27
B4AE2F3,C1435,2025-03-24,160.67,160.67,2025-03-29
B0437C1,C1435,2024-05-30,97.04,97.04,2024-06-10
B54D27F,C1435,2024-07-01,122.45,112.25,2024-07-27
B6C6F87,C1436,2025-01-18,22.48,18.39,2025-01-24
B0A23FB,C1436,2024-10-12,164.87,164.87,2024-10-23
BB857D8,C1436,2024-11-06,134.17,134.17,2024-12-06
B39A74F,C1436,2025-01-10,92.64,92.64,2025-01-18
BEFE6A8,C1437,2024-07-15,151.21,151.21,2024-07-29
BFBB965,C1437,2024-06-08,68.11,68.11,2024-06-28
B498EFF,C1437,2025-04-07,125.52,115.03,2025-04-25
B5967D7,C1437,2024-09-07,145.82,145.82,2024-09-22
B6BA76B,C1437,2024-10-02,154.74,154.74,2024-10-24
BC60A02,C1437,2024-05-22,70.0,70.0,2024-06-16
BFC7001,C1438,2025-03-15,66.38,66.38,2025-03-31
BA4EBDE,C1438,2025-01-04,96.9,96.9,2025-01-23
B8B351B,C1438,2024-05-19,179.97,179.97,2024-05-19
B025A9A,C1439,2024-10-26,127.5,127.5,2024-11-01
BAF2F69,C1439,2025-01-31,45.73,45.73,2025-02-27
B9B1AEF,C1439,2025-03-24,98.57,98.57,2025-03-28
B6DFBD6,C1439,2024-06-08,154.15,154.15,2024-06-16
B01E0F8,C1439,2024-05-28,180.77,98.59,2024-06-19
B1D3829,C1440,2024-11-29,138.9,138.9,2024-12-09
BA6CB57,C1440,2025-03-23,130.87,130.87,2025-04-02
BD44361,C1440,2024-09-03,61.04,49.74,2024-09-08
BA486A3,C1441,2025-03-18,98.65,98.65,2025-04-16
BDEAE39,C1441,2024-09-22,177.62,104.24,2024-10-10
BE1CDEE,C1441,2024-11-12,194.99,194.99,2024-11-21
B89CD36,C1441,2024-12-12,189.03,189.03,2025-01-07
B229862,C1441,2025-03-06,180.11,180.11,2025-03-16
B929B12,C1441,2025-01-02,91.58,91.58,2025-01-18
BBDEF95,C1442,2024-05-11,31.56,31.56,2024-05-27
BAD5EFE,C1442,2024-09-05,114.74,114.74,2024-09-09
B5F6B7C,C1442,2024-05-26,56.91,56.91,2024-06-12
B2DF1DC,C1442,2024-10-30,136.81,108.87,2024-11-26
BF4E629,C1442,2024-08-31,72.22,72.22,2024-09-01
BC8A767,C1442,2025-02-10,89.2,73.95,2025-03-04
B071C85,C1443,2025-04-18,123.6,123.6,2025-04-27
B4FA982,C1443,2024-05-18,104.16,104.16,2024-06-06
BA62100,C1443,2025-02-24,116.57,116.57,2025-03-04
BE20C67,C1443,2024-10-15,90.45,90.45,2024-10-25
BF6A9B0,C1443,2024-11-15,112.76,112.76,2024-12-04
B2E155D,C1444,2025-01-21,122.13,122.13,2025-01-27
B3E81DB,C1444,2024-09-26,179.05,179.05,2024-09-26
B2B8385,C1444,2025-02-22,174.14,174.14,2025-03-08
BD3D696,C1444,2024-10-03,47.75,47.75,2024-10-06
B669714,C1444,2024-11-28,29.13,29.13,2024-12-16
B3CAB97,C1445,2025-03-24,95.09,95.09,2025-03-28
B84E33C,C1445,2024-11-09,21.33,21.33,2024-11-20
BD844E9,C1445,2025-01-21,182.16,182.16,2025-02-11
B348BD8,C1445,2025-03-16,111.18,111.18,2025-03-26
BC494B4,C1446,2025-02-11,139.79,139.79,2025-02-23
B023588,C1446,2025-02-21,78.05,78.05,2025-03-04
B8455FC,C1446,2024-07-26,179.92,179.92,2024-08-25
BC7084C,C1446,2024-10-13,50.99,50.99,2024-10-21
B4EFF24,C1446,2025-04-28,21.03,15.47,2025-05-08
B89E933,C1446,2024-08-30,113.78,113.78,2024-09-24
B4E75A4,C1447,2025-02-01,72.41,38.53,2025-02-13
B1B1CCC,C1447,2025-02-26,83.52,83.52,2025-03-02
B37B3C1,C1447,2024-05-23,51.52,51.52,2024-06-01
B06CA98,C1447,2025-03-09,66.8,66.8,2025-03-27
B6B8E9B,C1448,2024-12-18,187.93,161.76,2025-01-13
BDFD9E3,C1448,2024-09-15,56.31,56.31,2024-10-14
BD5D7FA,C1448,2025-03-02,116.19,116.19,2025-03-18
B786F8D,C1448,2024-12-18,159.6,159.6,2025-01-13
B465B73,C1448,2024-06-25,104.59,55.28,2024-06-25
B8ED97B,C1448,2024-08-14,192.5,192.5,2024-08-15
B1B846E,C1449,2024-11-26,165.78,165.78,2024-12-25
BC46733,C1449,2025-01-04,58.19,58.19,2025-01-05
BE7250D,C1449,2024-08-04,51.2,51.2,2024-08-14
B862637,C1449,2025-02-13,151.64,151.64,2025-03-08
BA5F2ED,C1449,2024-11-21,116.24,89.96,2024-12-18
