usage_id,customer_id,call_minutes,data_usage_gb,sms_count,usage_date
UF91116,C1912,276.63,52.82,240,2024-09-12
U3E2FA0,C1912,122.78,24.29,25,2024-07-10
UBF63E4,C1912,193.08,9.88,237,2024-08-12
U820BC1,C1912,366.82,10.71,255,2024-06-19
U0F506C,C1912,459.31,45.43,247,2024-10-22
UEB62EC,C1912,386.33,4.97,40,2025-02-13
U367FEB,C1913,342.67,77.29,216,2024-10-26
UB8E31C,C1913,73.55,25.58,33,2024-10-23
UD9EC49,C1913,460.24,66.53,231,2024-06-17
U0FB686,C1913,244.56,46.75,253,2024-07-14
U890A50,C1913,222.79,69.56,131,2025-03-06
U565ED1,C1913,42.49,32.49,26,2025-04-19
UF42A58,C1914,140.58,27.39,281,2025-02-28
UD7EF7D,C1914,490.01,65.66,268,2024-10-18
U4D05FF,C1914,275.08,23.31,159,2024-12-23
UB60F18,C1914,140.23,11.33,174,2025-04-07
U438549,C1914,38.54,22.17,259,2024-06-09
U6712DB,C1914,260.46,23.67,181,2025-03-25
UA75C27,C1915,256.02,44.94,149,2024-10-31
U29C146,C1915,164.93,14.18,168,2025-01-19
U6F4B85,C1915,443.4,39.73,212,2024-12-05
UEDF1F3,C1915,216.58,77.08,121,2024-10-12
U2C10C9,C1916,178.1,14.17,138,2025-01-24
U5E1C95,C1916,54.99,37.56,276,2025-01-13
U6E73A0,C1916,496.29,72.82,45,2025-02-14
UF38106,C1917,84.14,76.2,55,2024-10-16
U8499B2,C1917,280.87,41.63,12,2024-07-21
U00FF8C,C1917,425.25,31.57,152,2024-08-12
UC5C017,C1918,482.42,42.42,174,2024-11-05
U3B822F,C1918,214.19,55.21,251,2025-05-01
U7F5A4E,C1918,460.13,5.54,147,2024-09-14
U651593,C1918,189.96,77.68,258,2025-01-13
U0BF07A,C1918,492.99,60.04,283,2024-07-16
U6B50F5,C1919,222.81,56.05,154,2024-06-03
U52306C,C1919,96.52,24.66,105,2025-04-10
UAD672E,C1919,186.19,15.19,266,2024-06-30
U2F97BB,C1919,322.94,1.42,8,2024-08-20
U766E14,C1920,76.5,7.03,107,2024-07-25
UD8E3C4,C1920,203.23,38.35,90,2024-07-02
UF91957,C1920,170.47,75.59,206,2025-02-08
UCB3237,C1920,67.53,15.12,33,2024-08-15
U1D11D3,C1920,317.27,1.33,280,2024-12-26
U6F7538,C1921,483.0,58.32,239,2025-02-07
U115BC7,C1921,136.76,33.32,177,2024-06-25
UD70200,C1921,319.73,25.27,59,2025-01-03
U01CA8D,C1921,402.88,5.95,192,2024-08-09
UD215F6,C1921,470.11,38.04,232,2025-02-15
U944A88,C1922,128.14,56.87,16,2024-08-25
U91A999,C1922,22.02,8.07,114,2025-04-28
U674CFD,C1922,223.02,48.97,79,2025-01-02
UF0BBB9,C1922,310.66,53.58,240,2025-03-15
U3A8A01,C1923,490.63,62.43,5,2024-11-15
U614E43,C1923,92.7,57.61,118,2025-04-29
UB30722,C1923,321.15,29.02,122,2024-11-26
U36E06F,C1923,166.33,41.57,129,2024-09-02
UD73C5E,C1923,343.99,48.0,120,2025-04-04
UEF8EFB,C1924,485.49,52.59,157,2024-12-15
U6A508D,C1924,201.73,36.31,298,2024-11-06
U9BF704,C1924,485.7,31.75,267,2024-12-10
U65E9EB,C1924,426.44,25.69,165,2024-05-26
U1C1232,C1925,59.94,63.45,219,2025-04-14
U0CA9F4,C1925,378.82,4.58,159,2024-12-06
U6CADF3,C1925,241.51,26.21,59,2025-01-08
UD3C7D5,C1925,428.52,1.04,94,2025-04-02
U0FF08D,C1925,141.69,11.4,284,2025-03-23
UBBBB63,C1925,137.29,30.26,297,2024-10-13
U752FEC,C1926,108.09,63.47,173,2024-07-13
UA56FFA,C1926,243.66,36.1,221,2024-07-27
U923605,C1926,278.02,57.17,98,2024-12-10
UAA574A,C1926,258.82,70.26,138,2025-04-22
U830EC6,C1927,20.77,58.96,138,2025-01-23
UA9220F,C1927,373.16,37.44,75,2024-11-15
UCFA2FC,C1927,239.74,75.13,78,2024-12-11
U662631,C1927,260.45,49.86,71,2024-09-07
UE5E9BF,C1927,253.78,36.83,37,2024-06-01
U70D592,C1928,10.21,2.44,145,2025-03-02
U9B8683,C1928,399.05,73.88,26,2024-09-03
UD69980,C1928,268.58,48.32,51,2024-10-31
U5D54AF,C1928,477.71,19.26,56,2024-11-20
U004463,C1928,259.39,77.97,172,2024-05-27
UACD299,C1929,376.42,12.33,186,2025-04-15
U4D331F,C1929,89.05,9.6,149,2024-11-16
UD03A6A,C1929,450.63,52.07,47,2024-11-27
UCEB672,C1929,64.33,41.63,268,2024-08-13
U7D3FD0,C1929,92.74,55.09,166,2024-05-25
U07BF4C,C1929,133.48,45.18,163,2024-12-15
UBF16A4,C1930,51.06,75.36,41,2024-10-16
U815990,C1930,328.8,9.44,186,2024-07-16
U24915E,C1930,292.51,25.24,216,2025-02-08
UAB7DB9,C1930,130.58,20.16,54,2024-10-05
U67126F,C1931,484.46,53.79,129,2024-08-10
U14E5A1,C1931,82.28,78.14,23,2024-12-15
U5FE83C,C1931,59.62,37.64,192,2024-11-07
U6F3661,C1931,314.61,4.62,168,2024-12-04
UB1D37A,C1931,469.23,72.68,239,2024-09-06
UB05A24,C1931,40.11,10.32,120,2024-06-07
U93E366,C1932,121.38,61.47,267,2024-10-23
U2BE2FC,C1932,405.11,55.46,173,2025-01-11
U619DED,C1932,460.44,71.45,110,2025-01-13
UB578DD,C1932,209.91,34.66,291,2024-10-13
UD5A288,C1932,196.71,56.08,28,2024-05-10
U576D12,C1932,178.97,57.59,92,2025-04-07
UB90A08,C1933,298.64,62.7,85,2025-03-06
U464ECE,C1933,203.82,10.38,163,2025-01-09
U184497,C1933,273.16,67.07,140,2024-12-18
U41264C,C1934,154.61,39.8,29,2025-01-26
U830813,C1934,258.59,52.76,13,2024-05-16
U4D6F9F,C1934,224.51,26.72,142,2025-04-30
UE5BC33,C1935,33.47,59.63,297,2024-12-10
UFD4704,C1935,235.48,20.71,241,2025-04-12
U44AB1E,C1935,396.54,35.25,179,2024-11-23
UF7C6D2,C1935,381.59,21.95,77,2025-03-07
U9B836A,C1935,163.41,27.51,295,2025-04-12
UE06EB2,C1935,123.11,20.64,257,2024-08-09
U5CC56D,C1936,288.22,25.01,279,2024-12-31
UC15ABB,C1936,39.56,10.47,7,2025-04-05
UD93983,C1936,336.02,35.74,140,2024-08-19
U756B31,C1936,201.17,16.51,254,2025-02-22
U1E375F,C1936,450.39,30.22,173,2024-06-07
UEFD9C3,C1936,287.12,11.08,242,2024-06-06
U840241,C1937,72.56,17.68,153,2024-12-24
U13D8AA,C1937,471.47,10.21,78,2024-12-01
UE2AA31,C1937,277.41,19.62,121,2024-06-14
UCC1884,C1937,322.03,37.91,123,2025-03-02
U4657DB,C1937,236.02,15.36,213,2024-10-07
UFF0A42,C1938,244.0,18.63,33,2025-03-15
UDAEE40,C1938,197.56,48.9,96,2025-02-08
U24DA30,C1938,314.58,30.69,118,2024-07-07
U963315,C1938,125.21,39.0,203,2024-09-12
U034C06,C1938,468.13,7.51,111,2025-02-14
U0C2E0D,C1939,266.51,63.06,234,2025-02-21
UB2E2B9,C1939,84.31,62.48,173,2024-05-26
UB8B643,C1939,67.55,64.13,246,2024-08-06
UAACEE1,C1939,159.41,9.9,178,2024-08-22
U490BE1,C1939,393.91,14.78,221,2024-11-20
U197328,C1940,322.1,68.53,263,2024-08-09
U38170E,C1940,62.81,42.19,269,2024-12-19
U415B03,C1940,172.11,22.1,17,2024-06-22
U19D5BB,C1941,11.13,50.35,127,2024-08-18
U8B537B,C1941,309.01,50.21,202,2025-01-05
U5D0CDC,C1941,36.07,56.58,280,2025-03-09
U4643DA,C1941,290.63,21.01,109,2025-04-02
U01833B,C1941,175.95,77.57,205,2024-06-06
UF94FBF,C1941,58.02,39.23,92,2024-09-03
UFB8840,C1942,449.16,11.14,233,2024-07-27
UABF8D9,C1942,182.2,9.49,153,2025-03-24
U52DD9C,C1942,284.15,34.72,230,2024-10-27
UF4AD95,C1942,299.64,56.66,285,2025-03-13
UB9A9EE,C1943,15.88,15.32,70,2024-05-17
U0F4B5B,C1943,89.98,0.74,249,2024-08-26
U14999A,C1943,118.95,13.23,42,2024-05-17
UBABEC3,C1944,310.26,70.04,164,2025-01-23
U70C108,C1944,381.38,25.01,33,2025-04-01
UBF9CAC,C1944,79.9,50.92,250,2025-03-05
UD7EA46,C1944,132.61,56.14,147,2024-12-12
U97C581,C1944,13.15,24.41,229,2024-09-03
UAAEF2E,C1945,435.34,6.07,298,2024-06-28
U8F4AFB,C1945,193.46,37.63,114,2024-10-01
UF066E8,C1945,215.49,4.5,211,2024-11-15
U9731CD,C1946,139.54,30.0,40,2025-02-01
U860DA1,C1946,445.44,3.4,178,2024-12-01
U7E854F,C1946,236.79,19.02,191,2024-05-25
UBAF571,C1946,110.97,36.45,289,2024-08-28
U792457,C1947,258.8,18.53,63,2025-01-25
U29191F,C1947,210.38,9.94,70,2025-02-26
U06EB44,C1947,302.91,46.61,281,2024-05-31
UEE45D7,C1948,332.98,62.07,157,2024-08-23
U79AEB7,C1948,282.32,7.93,150,2025-01-16
UF58207,C1948,410.42,52.15,126,2024-06-16
UD26F59,C1949,178.6,72.04,79,2024-05-26
UB55201,C1949,336.37,25.55,25,2024-07-04
UD411A6,C1949,78.96,53.87,86,2025-02-15
U1A268D,C1949,157.46,64.8,253,2024-06-27
UAAA780,C1950,460.66,76.0,269,2025-01-05
U3028BF,C1950,472.64,38.66,290,2025-01-15
UF96750,C1950,74.98,39.76,282,2025-04-13
U1C75D9,C1950,181.56,59.07,117,2024-10-11
UCBA62C,C1950,238.88,17.09,179,2024-06-05
U3A4FBA,C1951,444.98,48.16,277,2025-01-10
UF48EF0,C1951,491.85,72.73,286,2025-01-03
UDE52CE,C1951,252.18,50.91,148,2025-03-29
U842C6D,C1951,59.06,41.21,214,2024-07-26
UD83EB8,C1951,498.0,37.97,114,2024-12-19
U2D3FA8,C1951,311.77,71.58,222,2025-03-02
UECB505,C1952,289.82,59.19,300,2024-11-06
U99043A,C1952,335.1,64.9,94,2024-07-29
UBF82B1,C1952,24.61,4.58,162,2024-06-04
UFD5BE7,C1952,90.09,5.41,276,2025-02-05
U879830,C1953,68.11,65.59,213,2025-04-06
U15C5F9,C1953,269.16,7.58,273,2024-08-29
U19CF18,C1953,425.43,63.79,300,2025-03-05
UAB500B,C1954,129.48,17.33,220,2025-03-22
UF39C03,C1954,107.46,76.17,147,2024-08-19
UC632FD,C1954,291.66,17.61,165,2024-11-09
UE1EF8D,C1954,350.69,55.51,68,2025-03-13
U55B13A,C1955,307.54,39.27,57,2024-08-01
U46B2C3,C1955,31.76,22.66,237,2024-10-22
U9D302D,C1955,204.99,64.56,284,2024-05-09
U6272FA,C1955,459.96,67.1,53,2024-12-23
U4D9800,C1955,438.34,20.37,3,2025-03-09
UAB668A,C1956,211.77,67.21,136,2024-10-09
UC23DE3,C1956,22.45,78.83,239,2024-09-09
U94821D,C1956,379.26,52.77,66,2024-07-20
UDB8B07,C1957,64.17,72.77,10,2024-11-08
U815840,C1957,224.0,3.44,125,2024-12-03
U574CD0,C1957,422.95,40.55,40,2024-07-17
U8E263C,C1958,158.98,41.25,35,2025-02-27
UCEFD70,C1958,308.17,46.33,57,2025-01-03
UBCBF15,C1958,93.11,30.37,129,2024-11-21
U811D72,C1959,41.22,25.6,10,2024-09-10
U55B8FA,C1959,43.89,72.38,214,2025-03-07
U1C9E7B,C1959,368.44,78.17,40,2024-06-13
UF1F3C2,C1959,176.57,77.93,188,2025-01-15
U663DF3,C1959,472.08,59.49,169,2024-05-28
U56B044,C1960,268.17,7.39,117,2024-12-11
U53259A,C1960,133.82,6.62,114,2025-03-19
UCB3763,C1960,418.34,48.29,48,2024-05-21
U15A786,C1960,137.0,18.97,68,2024-11-17
U9D8B44,C1960,448.37,41.63,79,2024-10-12
U6AFF84,C1960,391.69,17.02,205,2025-02-03
U53498C,C1961,145.89,57.03,85,2025-01-25
UAE1384,C1961,388.59,34.62,138,2024-09-30
U9B9DA2,C1961,420.16,8.78,119,2024-08-08
UF3E49E,C1961,290.16,33.94,85,2025-04-01
U05937D,C1962,340.25,72.69,226,2024-10-10
UDF4448,C1962,430.02,74.42,2,2024-09-04
UBF1C08,C1962,276.64,56.27,129,2024-08-16
UCBB648,C1962,439.99,19.08,146,2024-11-27
U126C71,C1962,267.26,72.24,6,2024-06-07
U92A49A,C1962,443.65,13.63,181,2024-10-11
U754BC2,C1963,14.51,56.9,195,2024-07-31
U1F2537,C1963,337.95,36.54,187,2024-12-25
U3316A9,C1963,473.56,39.61,247,2024-07-31
U7A06AC,C1963,374.31,73.25,160,2024-09-22
U8CF931,C1963,380.14,12.98,57,2024-12-22
U9645AD,C1964,109.56,30.98,170,2025-01-26
U4E232E,C1964,223.35,21.05,133,2024-07-29
UB16D81,C1964,297.44,0.85,37,2024-06-13
U20DF61,C1964,370.88,29.76,0,2025-01-27
UD58C93,C1965,464.68,15.0,6,2025-01-08
U1B35B5,C1965,126.63,46.95,70,2025-02-11
UB177D6,C1965,480.76,40.82,158,2024-11-28
UCB1360,C1965,108.67,22.11,153,2024-09-18
U7C2207,C1966,198.01,16.43,22,2024-09-20
U9B105D,C1966,195.64,45.88,281,2024-06-17
UF4B217,C1966,36.01,60.08,138,2024-07-09
U6D0551,C1966,19.26,31.61,208,2025-02-03
U77F921,C1966,420.77,24.46,208,2024-06-11
U40FA37,C1967,42.64,37.31,248,2025-02-22
U85F247,C1967,334.91,12.6,118,2024-06-13
U869189,C1967,491.42,1.51,70,2024-08-26
U3715AF,C1967,267.61,16.61,142,2024-10-30
UA0715A,C1967,293.28,52.82,274,2024-12-15
U7D09F9,C1968,404.97,26.87,21,2025-01-01
UEA9CD7,C1968,242.9,67.38,87,2025-02-24
UBB4DE9,C1968,410.72,54.41,72,2024-11-07
U0ABDB1,C1968,437.23,2.11,249,2024-07-20
U54ABF6,C1968,484.32,54.9,137,2025-03-13
UD1ECB1,C1969,495.79,1.31,1,2025-01-07
U3B1E29,C1969,443.19,26.65,271,2024-07-23
UB35BEA,C1969,495.96,46.38,247,2024-07-21
UCCA695,C1970,302.62,18.32,221,2024-10-27
U4AC4F6,C1970,417.2,72.36,192,2024-09-22
U30C09D,C1970,158.89,11.18,78,2024-10-30
U6B496D,C1970,419.19,9.64,206,2024-09-11
UF3C8DD,C1970,295.35,66.51,267,2025-02-16
UCB7951,C1970,307.39,14.0,256,2025-03-25
U66C328,C1971,286.24,46.89,232,2024-08-17
U807DD1,C1971,480.45,46.67,150,2025-04-25
U66C49E,C1971,255.01,74.99,221,2024-07-03
UE60E36,C1971,484.11,15.42,184,2025-04-06
U254157,C1971,242.11,10.72,102,2024-07-09
UB05FAA,C1971,365.13,25.61,206,2024-12-05
U594195,C1972,186.48,79.47,146,2025-03-16
U1AF50F,C1972,278.0,25.38,163,2024-06-04
U96641E,C1972,269.73,79.61,18,2024-09-20
U6E327E,C1973,376.19,24.89,235,2024-07-12
U182BA9,C1973,186.29,14.78,190,2024-11-22
U994E3E,C1973,250.22,38.4,291,2025-04-06
UBC2A05,C1974,260.4,3.52,29,2025-01-16
U219A90,C1974,81.87,0.83,114,2025-01-08
U655D6D,C1974,92.36,78.06,253,2025-02-02
UB89D06,C1974,427.31,60.99,226,2025-04-24
U86F179,C1974,474.16,62.06,196,2024-11-25
UB739A4,C1975,244.53,58.07,120,2025-01-10
U4EB601,C1975,400.65,53.21,68,2024-12-04
UFF268C,C1975,192.8,5.11,53,2024-10-03
UE23995,C1976,362.89,29.18,117,2024-11-27
U176EE4,C1976,87.8,75.35,94,2025-04-07
U0BBBF7,C1976,128.82,11.23,18,2024-07-29
U8F3E3E,C1976,54.15,72.19,146,2025-04-06
U6D7902,C1976,80.52,50.04,271,2024-06-18
U5489A7,C1977,91.87,73.14,294,2024-12-24
U037824,C1977,414.4,6.86,139,2024-12-04
U28983C,C1977,83.06,25.21,96,2024-07-21
U8C9D5B,C1977,330.51,52.03,19,2024-08-13
UE95662,C1978,48.53,41.59,169,2025-02-09
U8780FF,C1978,208.7,56.41,73,2025-05-02
UEBE64A,C1978,224.83,28.34,100,2024-08-01
U436F62,C1978,21.34,56.72,107,2024-09-15
UFA679A,C1978,333.98,47.55,148,2024-12-18
U4E9F13,C1978,283.22,38.67,226,2024-06-28
U7B977C,C1979,141.64,37.93,105,2024-12-18
U1ED726,C1979,325.99,58.23,24,2024-12-31
UD7C741,C1979,315.16,10.21,226,2024-11-11
U4D2E9C,C1980,65.15,17.38,80,2025-01-01
U19CD31,C1980,248.05,1.38,99,2024-08-02
U1E9454,C1980,487.82,35.24,147,2024-08-03
UF3CDEB,C1981,401.18,19.72,43,2024-11-12
UFE7B89,C1981,273.71,9.27,184,2025-02-28
U6E107A,C1981,435.53,36.02,219,2024-08-29
UC5A935,C1981,418.16,61.18,190,2024-08-07
U48DCB0,C1981,487.77,30.22,31,2025-01-25
U26183D,C1981,79.7,41.17,133,2024-07-23
U42158F,C1982,308.01,11.54,294,2025-01-18
UB85B59,C1982,158.39,29.51,243,2024-11-04
U73E47C,C1982,210.02,77.37,261,2024-10-25
U384FE7,C1982,210.17,44.37,13,2024-12-22
U04FFCC,C1982,278.84,24.44,4,2025-02-26
U64A58A,C1983,444.32,15.98,183,2025-01-24
U9B3837,C1983,118.74,26.15,184,2024-05-09
U7CD5E4,C1983,106.0,36.2,5,2024-08-03
U6AD87F,C1983,386.96,78.62,166,2025-02-18
U63214F,C1984,17.76,51.06,150,2025-04-12
UBF2597,C1984,426.44,0.68,88,2024-12-02
UE993AA,C1984,427.66,67.91,290,2025-01-29
U1FF70F,C1984,250.99,20.12,212,2024-10-21
U6E2707,C1984,237.27,4.26,44,2024-10-03
U478C5C,C1984,30.92,56.64,11,2025-04-08
U5D32B3,C1985,374.16,7.29,119,2024-05-24
U3D566B,C1985,319.25,0.84,69,2025-03-02
UE7E037,C1985,89.49,79.25,81,2024-08-28
UCAF070,C1986,183.86,24.73,101,2024-12-24
U21D019,C1986,347.13,57.8,132,2024-09-16
U9B1A8E,C1986,166.13,65.56,171,2024-08-24
U213E63,C1986,205.56,63.36,199,2025-04-07
U652194,C1987,355.34,70.64,88,2024-07-06
U166A5A,C1987,49.59,31.94,260,2024-11-24
UA06542,C1987,90.99,25.48,195,2025-02-02
U6A6C86,C1987,460.65,13.83,116,2025-03-27
U55E9DD,C1987,457.0,51.08,73,2024-10-10
U303336,C1987,146.4,75.78,134,2024-08-25
U0E0260,C1988,290.35,58.02,25,2024-05-29
U4B2FD4,C1988,302.67,47.29,27,2024-08-16
UE5CD41,C1988,399.77,46.8,297,2025-05-01
U02F85F,C1988,434.44,0.82,48,2024-08-01
U58BB99,C1989,318.7,59.44,35,2024-06-05
U3BDB56,C1989,317.53,5.25,271,2024-11-06
U35A20E,C1989,415.62,33.27,189,2024-11-23
UF82E07,C1989,108.03,68.83,294,2024-05-27
U97150E,C1989,355.78,42.85,32,2025-01-23
U123F6B,C1990,325.25,16.49,79,2024-07-01
U1604F2,C1990,40.36,49.56,285,2024-05-21
U7BF100,C1990,121.93,30.08,139,2024-12-13
UA95A45,C1990,83.9,22.37,169,2024-08-10
UD93E8D,C1990,14.4,6.87,87,2024-12-08
UE48692,C1991,35.88,65.08,134,2024-08-23
UD1DD8C,C1991,419.92,73.76,62,2024-12-10
U00C7D2,C1991,476.19,25.44,233,2025-04-21
U195C31,C1992,453.5,54.26,137,2025-01-02
U24FAD6,C1992,207.41,49.94,204,2024-11-22
U7E437F,C1992,347.15,48.6,87,2024-11-10
UE1DA73,C1992,475.15,73.62,221,2025-02-12
U5815F9,C1993,386.19,49.62,288,2025-03-01
UCFA8AA,C1993,292.93,40.96,52,2024-12-16
UC70009,C1993,100.53,34.0,291,2024-08-28
UFE123E,C1993,363.73,15.82,27,2025-04-29
U54C3E1,C1994,166.91,35.96,143,2025-02-27
U8CA248,C1994,484.53,63.35,147,2024-10-05
U218344,C1994,312.87,24.9,287,2024-06-01
U813E65,C1995,421.77,7.68,263,2025-03-11
UA959F6,C1995,446.68,12.79,186,2025-01-05
U4B946D,C1995,50.36,13.08,202,2024-09-20
U0FC8CE,C1995,397.57,58.65,33,2024-10-13
U19A926,C1996,327.66,14.97,224,2025-02-10
U2D5921,C1996,87.04,36.96,94,2024-11-10
U43F05D,C1996,65.1,34.98,11,2024-08-01
UC727A4,C1996,282.88,34.53,86,2024-10-29
U775CD4,C1996,493.75,47.1,117,2024-07-14
U69FBAD,C1996,46.31,28.77,24,2025-02-03
U749539,C1997,358.84,22.37,30,2024-10-27
UBE0A42,C1997,154.96,53.34,106,2025-05-03
U8E23C3,C1997,162.93,71.96,245,2025-01-08
U42DBC2,C1998,11.98,54.0,249,2024-09-13
U2A853C,C1998,65.94,73.42,244,2024-07-26
U338565,C1998,245.37,50.06,266,2024-09-28
U3674DE,C1998,195.56,2.25,238,2025-02-23
U925B2D,C1998,412.44,22.1,77,2024-06-24
UABCA9F,C1998,31.23,43.72,216,2025-01-28
U1FD27E,C1999,363.3,39.74,271,2024-06-29
U8F41ED,C1999,215.11,29.42,137,2024-10-01
U08DAA6,C1999,132.14,56.35,38,2024-08-22
U13AF96,C1999,399.86,10.79,154,2025-02-11
U1D8264,C1999,67.75,19.9,165,2025-01-27
UE90605,C1999,133.19,16.26,258,2025-02-23
U926206,C2000,407.11,1.52,177,2025-04-10
U6373C1,C2000,378.73,49.86,83,2025-04-25
UAD9426,C2000,453.58,5.69,208,2024-08-10
UFDE997,C2000,433.75,58.01,113,2024-05-10
U565431,C2000,95.03,14.87,4,2025-03-22
U442BF9,C2000,356.15,70.96,266,2025-01-13
UFE4CC7,C2001,321.03,71.21,254,2025-03-23
U5DEFCC,C2001,154.35,16.32,124,2024-12-13
U1CAD11,C2001,139.85,6.86,71,2025-04-29
UCB9305,C2001,441.32,67.87,74,2025-04-11
U9E2ED5,C2001,166.98,60.45,261,2025-02-18
U18EAF2,C2002,145.38,75.13,13,2024-08-01
UF1CACC,C2002,78.7,9.43,100,2024-06-06
U6136CD,C2002,113.26,12.57,216,2025-03-17
U06DE53,C2002,429.91,68.98,300,2024-10-10
U756A7C,C2002,479.0,63.76,288,2024-08-23
U16A60A,C2002,60.69,79.48,210,2024-05-10
U1790D3,C2003,255.25,3.51,132,2025-01-03
UA9F8B7,C2003,470.12,72.52,262,2025-03-27
U49961D,C2003,191.95,26.87,32,2024-09-06
UA26EA7,C2003,78.03,46.76,217,2024-05-17
U2F1693,C2003,207.73,19.26,57,2024-11-20
U7B54EE,C2004,168.25,78.15,4,2025-03-12
U75C29E,C2004,310.8,31.56,14,2024-11-04
U86F7DE,C2004,394.93,24.05,192,2025-01-28
U7A816A,C2005,419.94,2.33,242,2025-01-28
U849CD5,C2005,123.98,60.08,280,2024-09-05
UF2BED3,C2005,413.22,27.36,120,2025-03-28
U58EBD9,C2005,431.64,37.02,122,2024-11-23
UCBF149,C2006,182.16,53.69,131,2025-01-20
U329DBD,C2006,322.21,45.82,161,2025-01-28
UCB6269,C2006,497.97,52.52,124,2024-06-15
U63287D,C2006,498.7,65.54,86,2024-08-25
UDCCFA0,C2007,342.89,59.26,100,2024-12-28
U91BCC7,C2007,427.17,26.53,9,2024-06-06
U326F2F,C2007,202.68,60.19,148,2025-03-09
U159559,C2007,433.32,19.84,264,2025-04-09
U49E61B,C2007,313.4,13.27,136,2024-08-10
U6B6B1E,C2008,376.43,53.28,90,2024-09-10
U1078A0,C2008,241.94,43.72,201,2024-12-23
UAA1213,C2008,195.06,60.43,282,2024-07-29
UEC0A82,C2008,188.82,51.55,208,2025-01-09
U7C0E6B,C2008,407.18,63.46,192,2025-05-09
U9FEEBC,C2008,262.43,14.07,256,2025-04-22
U9039D6,C2009,360.49,9.26,245,2024-08-31
U379BD6,C2009,385.65,4.7,48,2024-09-20
U75FD00,C2009,60.55,57.4,215,2024-10-05
UF636AD,C2009,37.43,79.03,115,2025-04-17
UDBC591,C2009,401.61,69.68,254,2024-09-04
UFC6D2D,C2010,395.32,52.55,164,2024-06-25
UC1E2FB,C2010,175.04,28.9,172,2025-01-11
U604B91,C2010,60.92,22.2,45,2024-09-29
U65C07D,C2011,96.2,18.04,275,2025-03-16
U4910AF,C2011,214.85,77.82,161,2024-06-08
UBFAF01,C2011,20.51,24.74,115,2025-02-26
U7D69EE,C2011,322.6,44.62,79,2024-06-05
UDECC2E,C2011,402.33,61.89,32,2025-04-29
UD7218A,C2012,358.43,7.24,4,2025-04-02
UA06C84,C2012,487.65,53.87,295,2024-08-28
U66E5FF,C2012,22.18,3.26,154,2024-08-02
UA9A395,C2012,366.34,58.79,277,2025-05-04
UF10378,C2012,59.86,24.75,162,2024-11-10
UCDEE59,C2013,327.91,42.46,17,2025-01-02
U689354,C2013,320.12,32.06,115,2025-05-08
U40815E,C2013,455.48,28.84,296,2024-08-17
UB4B71A,C2014,393.2,32.21,149,2024-09-24
U4C94CE,C2014,357.38,28.9,213,2024-10-26
UB3C53C,C2014,192.26,44.36,148,2024-07-30
UCD5698,C2014,252.11,44.8,161,2025-01-15
UCC16F7,C2014,468.14,68.61,182,2025-03-08
U2F34E4,C2014,298.71,11.07,24,2024-08-01
U825A21,C2015,31.29,55.12,196,2024-07-15
U8F4CB1,C2015,20.62,79.8,219,2025-04-13
U484D48,C2015,264.01,54.13,223,2024-05-30
U42D9ED,C2015,243.11,70.29,221,2025-01-19
U80F2E9,C2015,373.13,46.94,24,2025-03-04
U11EE83,C2016,293.73,37.54,126,2024-06-25
U3B84C8,C2016,225.37,27.64,184,2025-02-24
UAA0F10,C2016,335.1,35.7,152,2024-06-25
U8FC069,C2016,364.56,8.74,96,2025-03-15
UCD614B,C2017,490.15,35.84,47,2024-08-09
U5579E8,C2017,54.88,13.56,183,2024-08-25
UA3E622,C2017,109.39,14.73,116,2024-07-21
U55BA91,C2017,486.4,44.92,85,2024-11-06
U5C5B8D,C2017,432.55,46.17,41,2024-11-12
U721C6A,C2017,272.82,51.19,102,2024-09-18
UE04EA9,C2018,176.59,61.84,232,2024-11-09
U408D54,C2018,321.02,38.52,50,2025-04-20
UDEDD76,C2018,116.16,62.48,167,2024-06-04
UC6161B,C2018,264.87,30.65,11,2024-10-11
U4009E7,C2018,241.18,78.03,268,2024-09-28
UD8B768,C2018,290.18,20.53,238,2024-11-10
UB66109,C2019,156.73,50.95,227,2025-01-21
U4F7514,C2019,296.83,72.76,126,2024-12-09
UD0A203,C2019,311.43,22.25,52,2024-10-28
UA60B8B,C2019,100.51,17.86,208,2025-03-25
U8E7DD1,C2019,156.89,32.82,92,2024-06-30
UC111A3,C2020,34.01,46.08,233,2024-07-22
U4556BC,C2020,347.66,57.74,3,2024-08-01
U41C79D,C2020,204.66,60.87,136,2025-01-11
UBDE7F6,C2020,235.68,0.93,174,2024-09-30
U6E7825,C2020,191.57,1.78,243,2025-02-05
UB70C89,C2021,16.08,71.91,209,2024-12-21
U48332A,C2021,10.03,29.47,22,2024-11-23
U60087F,C2021,146.03,38.69,228,2025-03-09
UD2CC3B,C2021,337.38,73.25,67,2025-01-20
UC658A8,C2021,123.76,58.51,90,2025-02-12
U37B598,C2022,356.73,29.25,205,2024-11-15
U2FFE51,C2022,417.93,41.73,222,2024-10-20
U31C1EF,C2022,134.08,50.08,177,2024-08-19
UE26E2F,C2022,113.89,62.98,296,2024-08-01
U98942A,C2022,330.84,5.38,160,2024-05-16
U41D38A,C2022,149.11,6.99,224,2024-11-08
U96BBC5,C2023,440.71,8.15,269,2024-05-22
UEE0A64,C2023,217.01,22.98,142,2024-10-17
UF5028D,C2023,267.49,49.75,60,2024-06-07
UC2F82E,C2023,347.87,74.63,52,2024-06-05
